mae,market,r2,rmse,training_rows,walk_forward_rows,walk_forward_weeks
68.82333575292108,passing_yards,0.10314707054121652,87.27966836802642,492,200,"[9,11,13,15,17,18]"
0.9647487668434919,passing_tds,0.09632200886639286,1.1984503357077325,492,200,"[9,11,13,15,17,18]"
2.881368994520855,rushing_attempts,0.6132518060404037,4.0986578335953885,1659,674,"[9,11,13,15,17,18]"
18.01203466170107,rushing_yards,0.45325410278408496,25.3976213966615,1659,674,"[9,11,13,15,17,18]"
1.4258813816371716,receptions,0.3654670948407316,1.916379618593628,3332,1365,"[9,11,13,15,17,18]"
24.671315177249507,receiving_yards,0.5869324713451192,37.201040293565214,4246,1740,"[9,11,13,15,17,18]"
