average_american_odds,average_edge,average_market_probability,average_model_probability,hit_rate_ci_95,hit_rate_excluding_pushes,losses,market,market_brier,market_ece,market_log_loss,model_brier,model_ece,model_log_loss,model_minus_market_brier,model_minus_market_ece,model_minus_market_log_loss,opportunities,pushes,roi,roi_uncertainty,sample_status,units_profit,units_returned,units_wagered,wins
-12.692148760330578,0.017994178731639103,0.4820058212683609,0.5,"[0.4685644991436557,0.5314355008563443]",0.5,484,passing_tds,0.24411933181887568,0.03267016816201967,0.6813975903198215,0.31598590435950624,0.22482045247933885,0.9947699369747621,0.07186657254063056,0.19215028431731918,0.3133723466549406,968,0,-0.015822210450136466,"{""clusters"":267,""confidence_interval_95"":[-0.03187378721841064,0.0004733582974945621],""method"":""deterministic_2000_draw_game_cluster_bootstrap"",""standard_error"":0.008189034327403982}",OK,-15.315899715732098,952.6841002842679,968,484
-103.7801058667843,0.001690960684226408,0.49830903931577364,0.5,"[0.485452330163853,0.5145476698361471]",0.5,2267,passing_yards,0.24991706811875533,0.010804484867482983,0.6929830734814348,0.4491203546850551,0.43130131451257175,3.9807043055422944,0.1992032865662998,0.4204968296450888,3.2877212320608598,4534,0,-0.05797625270327493,"{""clusters"":267,""confidence_interval_95"":[-0.059251776984244456,-0.05662294164899807],""method"":""deterministic_2000_draw_game_cluster_bootstrap"",""standard_error"":0.0006633252155860674}",OK,-262.86432975664854,4271.135670243351,4534,2267
-96.52861916567856,0.0034079138502458384,0.4965920861497542,0.5,"[0.49280626616189405,0.507193733838106]",0.5,9277,receiving_yards,0.249474450228581,0.004817953151031914,0.6920894272071709,0.46571899396730165,0.4548616623908591,4.68558418540883,0.21624454373872065,0.4500437092398272,3.993494758201659,18554,0,-0.054770964317825195,"{""clusters"":270,""confidence_interval_95"":[-0.055770656385004905,-0.05380709164675426],""method"":""deterministic_2000_draw_game_cluster_bootstrap"",""standard_error"":0.0005128922902333766}",OK,-1016.2204719529287,17537.77952804707,18554,9277
-18.27972626176219,0.013118606468947887,0.48688139353105214,0.5,"[0.4883018733495005,0.5116981266504995]",0.5,3507,receptions,0.2408241615008562,0.01749041349167535,0.6745216277223817,0.3454861908925147,0.28402308269175935,1.2902126708565513,0.1046620293916585,0.266532669200084,0.6156910431341697,7014,0,-0.04136717713924144,"{""clusters"":270,""confidence_interval_95"":[-0.04596849675072121,-0.03642685713992781],""method"":""deterministic_2000_draw_game_cluster_bootstrap"",""standard_error"":0.002446300087911242}",OK,-290.14938045463947,6723.85061954536,7014,3507
-32.68260292164675,0.007051752286276089,0.49294824771372386,0.5,"[0.47477957376187296,0.525220426238127]",0.5,753,rushing_attempts,0.2466409537871524,0.020137110245719056,0.6864097696702829,0.3953502704648964,0.36456060159362547,2.025570168795199,0.148709316677744,0.3444234913479064,1.339160399124916,1506,0,-0.05188742224581674,"{""clusters"":262,""confidence_interval_95"":[-0.058484031040562885,-0.04521603194429493],""method"":""deterministic_2000_draw_game_cluster_bootstrap"",""standard_error"":0.00332521913691546}",OK,-78.14245790220001,1427.8575420978,1506,753
-89.31589436970603,0.004649525719339636,0.49535047428066037,0.5,"[0.48453956541837595,0.515460434581624]",0.5,2007,rushing_yards,0.25039164328745855,0.006242244301314803,0.6939706800220908,0.38244624168914154,0.35295734578973587,1.7215949571971405,0.132054598401683,0.34671510148842105,1.0276242771750497,4014,0,-0.05034992345057652,"{""clusters"":268,""confidence_interval_95"":[-0.05264590178271868,-0.04781482628889012],""method"":""deterministic_2000_draw_game_cluster_bootstrap"",""standard_error"":0.0012204544440627275}",OK,-202.10459273061414,3811.895407269386,4014,2007
