feature,importance,importance_std,market,test_rows,test_week
game_total,-0.012466358351830386,0.021590332321083608,rushing_yards,144,4
home_away,-0.015445961180062718,0.020610166768156267,rushing_yards,144,4
player_history_games,-0.024092008245024842,0.014061424119880735,rushing_yards,144,4
simulated_mean,-0.12751768797295426,0.043687015635017236,rushing_yards,144,4
team_spread,-0.28599736176459023,0.052392721220098436,rushing_yards,144,4
line,0.49792474115003704,0.6594228812291902,rushing_yards,114,5
opponent,0.07355401265721503,0.1343435980062633,rushing_yards,114,5
simulated_mean,0.07222663825918722,0.049853206100651644,rushing_yards,114,5
team_spread,0.05970607615309973,0.027486049731994536,rushing_yards,114,5
archetype,0.026512067188699362,0.01566591373039392,rushing_yards,114,5
favorite_status,0.016400627210314413,0.008397323312463276,rushing_yards,114,5
home_away,0.0024030594688838392,0.006660361149947492,rushing_yards,114,5
league_team_history_rows,0.0,0.0,rushing_yards,114,5
team_history_rows,0.0,0.0,rushing_yards,114,5
implied_team_total,-0.03058454863132063,0.02178414288336497,rushing_yards,114,5
team,-0.06429393753026638,0.01282103064254936,rushing_yards,114,5
projected_opponent_points,-0.12005372664073981,0.18714071596468707,rushing_yards,114,5
recent_form_delta,-0.140474321307439,0.11097480150902948,rushing_yards,114,5
game_total,-0.17149410540758758,0.02777615769467125,rushing_yards,114,5
player_history_games,-0.17461201837898271,0.058145698515823595,rushing_yards,114,5
historical_game_to_game_volatility,-0.27962522355926855,0.17247005061894302,rushing_yards,114,5
usage_share_volatility,-0.5043012973724924,0.12052857260122068,rushing_yards,114,5
projected_team_points,-0.7291814257130348,0.24958772142536903,rushing_yards,114,5
line,1.7675101255591958,0.21442490964827726,rushing_yards,121,6
projected_opponent_points,0.4186017515538298,0.1357337486373467,rushing_yards,121,6
simulated_mean,0.36337179748692383,0.0884690092537569,rushing_yards,121,6
projected_team_points,0.11232966688953727,0.0802712213097398,rushing_yards,121,6
implied_team_total,0.08434154252674002,0.042239720721664535,rushing_yards,121,6
usage_share_volatility,0.05470951750590327,0.0212434850123517,rushing_yards,121,6
recent_form_delta,0.047620531864593654,0.0655030610674173,rushing_yards,121,6
player_history_games,0.038589617984274405,0.04034290540017636,rushing_yards,121,6
archetype,0.0232538369492989,0.02126314763246257,rushing_yards,121,6
home_away,0.010396705622568447,0.017045893655280534,rushing_yards,121,6
favorite_status,0.006381486936791169,0.005651801057545354,rushing_yards,121,6
league_team_history_rows,0.0,0.0,rushing_yards,121,6
team_history_rows,0.0,0.0,rushing_yards,121,6
team,-0.01125916271555063,0.009184823933411508,rushing_yards,121,6
game_total,-0.03124945742696461,0.03169496694368695,rushing_yards,121,6
team_spread,-0.05037600730665108,0.021897316208854708,rushing_yards,121,6
historical_game_to_game_volatility,-0.06978481942978494,0.04196643015121087,rushing_yards,121,6
opponent,-0.07059898818369685,0.051543618111168456,rushing_yards,121,6
line,1.6139137148241507,0.4488547662548392,rushing_yards,102,7
game_total,0.16921724136629895,0.03570584215586243,rushing_yards,102,7
implied_team_total,0.16432681428172025,0.13314572619963716,rushing_yards,102,7
usage_share_volatility,0.12466379216974666,0.02780939710858008,rushing_yards,102,7
projected_opponent_points,0.120398047124797,0.05509483115522613,rushing_yards,102,7
archetype,0.10953496645353393,0.04387224207037329,rushing_yards,102,7
historical_game_to_game_volatility,0.10116368593072825,0.030741518929423905,rushing_yards,102,7
favorite_status,0.048911140200232774,0.018937314797050485,rushing_yards,102,7
team_spread,0.018729101232230684,0.03843879997053151,rushing_yards,102,7
opponent,0.009951659711251004,0.002162685627473371,rushing_yards,102,7
league_team_history_rows,0.0,0.0,rushing_yards,102,7
team_history_rows,0.0,0.0,rushing_yards,102,7
simulated_mean,-0.01326824651699674,0.029542060289678897,rushing_yards,102,7
team,-0.01960139846956057,0.004814363721997391,rushing_yards,102,7
home_away,-0.020520815366736934,0.05275602989188974,rushing_yards,102,7
player_history_games,-0.03878931674277784,0.02987684829130745,rushing_yards,102,7
projected_team_points,-0.05622857286629941,0.018552438593203983,rushing_yards,102,7
recent_form_delta,-0.07401377979880248,0.0498543189485618,rushing_yards,102,7
projected_team_points,0.10732658198920823,0.1095110983025249,rushing_yards,82,8
opponent,0.07268733838895329,0.06317857626615749,rushing_yards,82,8
game_total,0.043439745363550664,0.07424617634428599,rushing_yards,82,8
home_away,0.004880843483380204,0.019208792142247175,rushing_yards,82,8
team,0.002313866131854958,0.010504061128798873,rushing_yards,82,8
league_team_history_rows,0.0,0.0,rushing_yards,82,8
team_history_rows,0.0,0.0,rushing_yards,82,8
usage_share_volatility,-0.02185144221068036,0.10330474361627476,rushing_yards,82,8
player_history_games,-0.06885112864515434,0.05593354209033863,rushing_yards,82,8
simulated_mean,-0.0691225001172187,0.03065827202791884,rushing_yards,82,8
historical_game_to_game_volatility,-0.07240151939293664,0.024526951994613213,rushing_yards,82,8
implied_team_total,-0.11850097236272816,0.04502592165038161,rushing_yards,82,8
favorite_status,-0.14019278140799846,0.028503961842450676,rushing_yards,82,8
archetype,-0.14930002533841816,0.039606587892446074,rushing_yards,82,8
projected_opponent_points,-0.16456628758953187,0.06359952263688054,rushing_yards,82,8
team_spread,-0.1676360072737692,0.08407573024047309,rushing_yards,82,8
recent_form_delta,-0.20847933316512038,0.15822695914682106,rushing_yards,82,8
line,-0.24229218513561096,0.39506319375232973,rushing_yards,82,8
line,0.43941837707499615,0.3327671735960239,rushing_yards,106,9
player_history_games,0.3772505084364489,0.10160742011326583,rushing_yards,106,9
opponent,0.30419108698822195,0.2305255158581581,rushing_yards,106,9
simulated_mean,0.2739235256210698,0.05511169892374115,rushing_yards,106,9
implied_team_total,0.12859507251361305,0.06841449581075092,rushing_yards,106,9
projected_team_points,0.061162444625798604,0.04275868479407213,rushing_yards,106,9
usage_share_volatility,0.035353630824359786,0.0536154564298876,rushing_yards,106,9
league_team_history_rows,0.0,0.0,rushing_yards,106,9
team_history_rows,0.0,0.0,rushing_yards,106,9
team,-0.008441147005667383,0.015314773649578367,rushing_yards,106,9
recent_form_delta,-0.012711318715912866,0.02701445177929999,rushing_yards,106,9
archetype,-0.0721360990851494,0.07698430291660163,rushing_yards,106,9
home_away,-0.09250794091193323,0.022687115359721326,rushing_yards,106,9
game_total,-0.0978667951617382,0.17982878208617123,rushing_yards,106,9
projected_opponent_points,-0.12084710088108519,0.06631108727638133,rushing_yards,106,9
historical_game_to_game_volatility,-0.13392031911170738,0.06331837942958356,rushing_yards,106,9
favorite_status,-0.16030052920629778,0.14724447529329243,rushing_yards,106,9
team_spread,-0.22079902349084043,0.20449437527927672,rushing_yards,106,9
line,0.23254418112119685,0.18740873579642728,rushing_yards,123,10
projected_team_points,0.11692305907769693,0.08141090159752096,rushing_yards,123,10
opponent,0.0384766671716414,0.04733084695669051,rushing_yards,123,10
favorite_status,0.023924938946408503,0.06765122318010512,rushing_yards,123,10
implied_team_total,0.009231341868904775,0.020569469443852587,rushing_yards,123,10
archetype,0.005757274490157815,0.0218316391527451,rushing_yards,123,10
league_team_history_rows,0.0,0.0,rushing_yards,123,10
team_history_rows,0.0,0.0,rushing_yards,123,10
home_away,-1.804833308405307e-06,0.0068059038075570875,rushing_yards,123,10
usage_share_volatility,-0.009130068332180042,0.031272291673050054,rushing_yards,123,10
historical_game_to_game_volatility,-0.015043949049317096,0.0273136452215731,rushing_yards,123,10
team_spread,-0.041779617768932284,0.03805270636091955,rushing_yards,123,10
team,-0.0470364418354496,0.025642860097823673,rushing_yards,123,10
player_history_games,-0.07704309862930377,0.07385848535412086,rushing_yards,123,10
projected_opponent_points,-0.12489940355070059,0.11442628312961374,rushing_yards,123,10
recent_form_delta,-0.14835379493243783,0.036563544026795146,rushing_yards,123,10
simulated_mean,-0.1972874682582865,0.031078164155126615,rushing_yards,123,10
game_total,-0.2724901346818963,0.07045653454067398,rushing_yards,123,10
line,0.6800015685375509,0.21781817282005836,rushing_yards,105,11
team_spread,0.11536431299229495,0.09919962377933056,rushing_yards,105,11
implied_team_total,0.10236945853732404,0.019786878255163013,rushing_yards,105,11
opponent,0.06140287759172462,0.05762387608422482,rushing_yards,105,11
archetype,0.04304914965390143,0.02107325326935141,rushing_yards,105,11
usage_share_volatility,0.04299370516025434,0.0603159202895087,rushing_yards,105,11
projected_team_points,0.033370902151526674,0.057450483855754554,rushing_yards,105,11
league_team_history_rows,0.0,0.0,rushing_yards,105,11
team_history_rows,0.0,0.0,rushing_yards,105,11
home_away,-5.959182845050037e-05,0.011140561719223016,rushing_yards,105,11
team,-0.0008959477429980822,0.0103206754574735,rushing_yards,105,11
favorite_status,-0.005854468211357577,0.008392171906140732,rushing_yards,105,11
simulated_mean,-0.03579331672879356,0.07519175243071213,rushing_yards,105,11
player_history_games,-0.07260967108115235,0.06815586400747851,rushing_yards,105,11
historical_game_to_game_volatility,-0.09983317535612439,0.022252851102980635,rushing_yards,105,11
recent_form_delta,-0.22312406807980842,0.08404867183201761,rushing_yards,105,11
game_total,-0.2497638886244678,0.09888184844941542,rushing_yards,105,11
projected_opponent_points,-0.317549004652604,0.0592717171057518,rushing_yards,105,11
line,0.9958475504578056,0.20023248745756733,rushing_yards,100,12
archetype,0.2367758423597232,0.07797369540563479,rushing_yards,100,12
projected_team_points,0.2220487813471877,0.06724777187924948,rushing_yards,100,12
simulated_mean,0.21934318938259595,0.07616513513499099,rushing_yards,100,12
home_away,0.08185058966813993,0.019778149655136423,rushing_yards,100,12
game_total,0.0574280580054042,0.08338526987034252,rushing_yards,100,12
historical_game_to_game_volatility,0.05508361773321564,0.028073759323031206,rushing_yards,100,12
team,0.04860412610323746,0.01472574007238723,rushing_yards,100,12
league_team_history_rows,0.0,0.0,rushing_yards,100,12
team_history_rows,0.0,0.0,rushing_yards,100,12
team_spread,-0.019043521436125664,0.05777757814357506,rushing_yards,100,12
opponent,-0.02546137696541919,0.02536133689148818,rushing_yards,100,12
player_history_games,-0.026790203387422197,0.04890580511111857,rushing_yards,100,12
favorite_status,-0.040713572901322694,0.017683265303875945,rushing_yards,100,12
recent_form_delta,-0.097365369748176,0.05862051925079113,rushing_yards,100,12
usage_share_volatility,-0.12872829518189893,0.03398745097046772,rushing_yards,100,12
projected_opponent_points,-0.23398875302569025,0.04174294812467274,rushing_yards,100,12
implied_team_total,-0.23933539187283798,0.04321227008140218,rushing_yards,100,12
line,0.8780869584098638,0.20441409619107256,rushing_yards,141,13
archetype,0.3809330002607112,0.0383799370864029,rushing_yards,141,13
usage_share_volatility,0.2182828021894844,0.1583338101550272,rushing_yards,141,13
implied_team_total,0.15058185105234081,0.02969014839545631,rushing_yards,141,13
team_spread,0.09083362307197307,0.030774706619443485,rushing_yards,141,13
recent_form_delta,0.04826188748389972,0.03018393963126043,rushing_yards,141,13
opponent,0.04163801429233764,0.027602583616371558,rushing_yards,141,13
game_total,0.02716998076410624,0.0257113872495893,rushing_yards,141,13
team,0.018035051940634796,0.021942041353603097,rushing_yards,141,13
favorite_status,0.01057422945550437,0.006052807747696063,rushing_yards,141,13
projected_team_points,0.010138054735834423,0.011581602904770408,rushing_yards,141,13
league_team_history_rows,0.0,0.0,rushing_yards,141,13
team_history_rows,0.0,0.0,rushing_yards,141,13
player_history_games,-0.0010361784083492865,0.023332849693926353,rushing_yards,141,13
home_away,-0.021400982362660505,0.008949238005548735,rushing_yards,141,13
historical_game_to_game_volatility,-0.046908254884379906,0.04202722646274446,rushing_yards,141,13
projected_opponent_points,-0.10471591668328273,0.022646779197726997,rushing_yards,141,13
simulated_mean,-0.17144579275092503,0.023274213129330645,rushing_yards,141,13
line,1.2106531606803375,0.4086951017904943,rushing_yards,104,14
simulated_mean,0.5097175593612177,0.0600703463972636,rushing_yards,104,14
usage_share_volatility,0.23356416589303935,0.09871007047621959,rushing_yards,104,14
implied_team_total,0.22278740949941564,0.03403013176621641,rushing_yards,104,14
team_spread,0.14323768504813222,0.027863516657921746,rushing_yards,104,14
recent_form_delta,0.08132762234057242,0.04926060774028429,rushing_yards,104,14
player_history_games,0.0718641238511852,0.024539451744088895,rushing_yards,104,14
game_total,0.062309427591823584,0.03744417692938203,rushing_yards,104,14
opponent,0.00878497559357978,0.05909306841974193,rushing_yards,104,14
favorite_status,0.008240777066075821,0.0027849072615204217,rushing_yards,104,14
league_team_history_rows,0.0,0.0,rushing_yards,104,14
team_history_rows,0.0,0.0,rushing_yards,104,14
projected_team_points,-0.0005446989815036218,0.05586630715143329,rushing_yards,104,14
team,-0.011062387738568802,0.021934885368370946,rushing_yards,104,14
archetype,-0.01358341853807179,0.12538127167878682,rushing_yards,104,14
historical_game_to_game_volatility,-0.02848469262630271,0.05979021056864069,rushing_yards,104,14
home_away,-0.03174987661320703,0.017465023326595372,rushing_yards,104,14
projected_opponent_points,-0.14286768164879557,0.04836031962608486,rushing_yards,104,14
opponent,0.2005717018842791,0.042808353179184654,rushing_yards,144,15
projected_team_points,0.006187984069174135,0.1221432741658466,rushing_yards,144,15
league_team_history_rows,0.0,0.0,rushing_yards,144,15
team_history_rows,0.0,0.0,rushing_yards,144,15
favorite_status,-0.00927456993290221,0.00577387659799555,rushing_yards,144,15
simulated_mean,-0.015079909186959738,0.20528660617509825,rushing_yards,144,15
line,-0.027844018774205635,0.4195900273835836,rushing_yards,144,15
team,-0.062404818736743195,0.027648695343568577,rushing_yards,144,15
game_total,-0.10421565436302985,0.048888260438611546,rushing_yards,144,15
team_spread,-0.10845397843927067,0.12818330284875162,rushing_yards,144,15
home_away,-0.12683302812698968,0.022656953801132924,rushing_yards,144,15
implied_team_total,-0.15713548346443282,0.14065832478994852,rushing_yards,144,15
player_history_games,-0.20118337314825857,0.048818530696759975,rushing_yards,144,15
historical_game_to_game_volatility,-0.2022202888794123,0.018812847202341495,rushing_yards,144,15
projected_opponent_points,-0.21265486816392035,0.13406253007970348,rushing_yards,144,15
usage_share_volatility,-0.28184429435554675,0.06795909596653214,rushing_yards,144,15
recent_form_delta,-0.3634329306195493,0.04175675437298193,rushing_yards,144,15
archetype,-0.4640746523859594,0.1480306641936402,rushing_yards,144,15
line,0.9516466591725983,0.15593851832859343,rushing_yards,121,16
simulated_mean,0.29972318971190165,0.2105687257918667,rushing_yards,121,16
usage_share_volatility,0.17137044312105978,0.12092373648466233,rushing_yards,121,16
team_spread,0.10846516286226997,0.0332913928277173,rushing_yards,121,16
team,0.0714228686192934,0.015990171762451162,rushing_yards,121,16
implied_team_total,0.06314447770514117,0.08572467221947636,rushing_yards,121,16
opponent,0.03735237765520871,0.04382101300244351,rushing_yards,121,16
historical_game_to_game_volatility,0.024913361225807052,0.024860351552719127,rushing_yards,121,16
recent_form_delta,0.015115646516359682,0.056443501709254155,rushing_yards,121,16
archetype,0.009497888679720744,0.007385754707875306,rushing_yards,121,16
league_team_history_rows,0.0,0.0,rushing_yards,121,16
team_history_rows,0.0,0.0,rushing_yards,121,16
favorite_status,-0.0027964854824654496,0.004132034770761173,rushing_yards,121,16
player_history_games,-0.006373595190349057,0.02939878508070775,rushing_yards,121,16
home_away,-0.03193710359510167,0.03064727911845886,rushing_yards,121,16
game_total,-0.03206779889928146,0.09119522831735744,rushing_yards,121,16
projected_opponent_points,-0.051073569998296084,0.05221427898008606,rushing_yards,121,16
projected_team_points,-0.09318328306144182,0.07827401977538302,rushing_yards,121,16
line,2.330251887905854,0.34693674594889273,rushing_yards,126,17
usage_share_volatility,0.1974851593736348,0.10450375075931977,rushing_yards,126,17
opponent,0.10828849368217366,0.060159819120689455,rushing_yards,126,17
projected_team_points,0.09349432020393103,0.04815530303409689,rushing_yards,126,17
implied_team_total,0.06498399295231146,0.03359547335229988,rushing_yards,126,17
archetype,0.054715928519871324,0.024231649664744864,rushing_yards,126,17
home_away,0.03074527185503779,0.01319949902113602,rushing_yards,126,17
favorite_status,0.012940661702107193,0.004566447755539045,rushing_yards,126,17
player_history_games,0.011975802614880137,0.031797143530687626,rushing_yards,126,17
historical_game_to_game_volatility,0.005383474403586419,0.017372428318535846,rushing_yards,126,17
league_team_history_rows,0.0,0.0,rushing_yards,126,17
team_history_rows,0.0,0.0,rushing_yards,126,17
team,-0.04641699883896209,0.02172939841210852,rushing_yards,126,17
team_spread,-0.08333714425668308,0.07792168842798941,rushing_yards,126,17
simulated_mean,-0.09947107303368678,0.17255348772883636,rushing_yards,126,17
game_total,-0.11749207833888917,0.07682832930559123,rushing_yards,126,17
projected_opponent_points,-0.1366105804475108,0.04381090299808331,rushing_yards,126,17
recent_form_delta,-0.17658326689626538,0.05705987692555546,rushing_yards,126,17
line,2.4285977696362426,0.4861735381971689,rushing_yards,73,18
team_spread,0.36885890714329916,0.1519041708923673,rushing_yards,73,18
recent_form_delta,0.1898446314662417,0.04786466678769988,rushing_yards,73,18
game_total,0.14367782424944905,0.08720268687860142,rushing_yards,73,18
implied_team_total,0.12646651072751142,0.099573040530714,rushing_yards,73,18
projected_opponent_points,0.02213660163341391,0.07668912629476966,rushing_yards,73,18
favorite_status,0.010012046407124409,0.0023890408876071248,rushing_yards,73,18
home_away,0.001736350727002467,0.02410741599400418,rushing_yards,73,18
league_team_history_rows,0.0,0.0,rushing_yards,73,18
team_history_rows,0.0,0.0,rushing_yards,73,18
archetype,-0.0006993451985271903,0.01444480898046402,rushing_yards,73,18
simulated_mean,-0.018626306551303085,0.10106160972313581,rushing_yards,73,18
team,-0.032865522473628415,0.011315460311024856,rushing_yards,73,18
projected_team_points,-0.07117778211686358,0.06035028538014132,rushing_yards,73,18
player_history_games,-0.09345294741259283,0.03672150935213671,rushing_yards,73,18
historical_game_to_game_volatility,-0.13872874910055213,0.020758901552107144,rushing_yards,73,18
usage_share_volatility,-0.24539212860771215,0.10114781030571017,rushing_yards,73,18
opponent,-0.5424831714645268,0.270588724957532,rushing_yards,73,18
