absolute_edge,american_odds,bookmaker,canonical_player_id,clv,decimal_odds,edge,edge_bucket,edge_direction,game_id,grade,line,market,model_probability,no_vig_market_probability,opportunity_key,outcome,player_name,prediction_cutoff,probability_bucket,profit_units,quote_timestamp,season,selection_policy,side,team,week
0.09227854251012152,-110.0,betmgm,3116164,,1.9090909090909092,-0.09227854251012152,edge <= 0,NON_POSITIVE,espn-401671628,LOSS,21.5,receiving_yards,0.3976,0.48987854251012153,"[2024,1,""espn-401671628"",""3116164"",""receiving_yards"",""OVER"",21.5]",18.0,Mike Gesicki,2024-09-08T17:00:00Z,30-40%,-1.0,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,OVER,CIN,1
0.10240000000000005,-115.0,draftkings,3116164,,1.8695652173913042,0.10240000000000005,>=10%,POSITIVE,espn-401671628,WIN,21.5,receiving_yards,0.6024,0.5,"[2024,1,""espn-401671628"",""3116164"",""receiving_yards"",""UNDER"",21.5]",18.0,Mike Gesicki,2024-09-08T17:00:00Z,60-70%,0.8695652173913043,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,UNDER,CIN,1
0.08535483870967736,125.0,betmgm,3116164,,2.25,-0.08535483870967736,edge <= 0,NON_POSITIVE,espn-401671628,WIN,2.5,receptions,0.334,0.4193548387096774,"[2024,1,""espn-401671628"",""3116164"",""receptions"",""OVER"",2.5]",3.0,Mike Gesicki,2024-09-08T17:00:00Z,30-40%,1.25,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,OVER,CIN,1
0.09940416202907354,-157.0,williamhill_us,3116164,,1.6369426751592355,0.09940416202907354,5-10%,POSITIVE,espn-401671628,LOSS,2.5,receptions,0.666,0.5665958379709265,"[2024,1,""espn-401671628"",""3116164"",""receptions"",""UNDER"",2.5]",3.0,Mike Gesicki,2024-09-08T17:00:00Z,60-70%,-1.0,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,UNDER,CIN,1
0.39307854251012153,-110.0,betmgm,4362238,,1.9090909090909092,-0.39307854251012153,edge <= 0,NON_POSITIVE,espn-401671628,LOSS,14.5,receiving_yards,0.0968,0.48987854251012153,"[2024,1,""espn-401671628"",""4362238"",""receiving_yards"",""OVER"",14.5]",12.0,Chase Brown,2024-09-08T17:00:00Z,0-10%,-1.0,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,OVER,CIN,1
0.4465657638136511,-105.0,fanduel,4362238,,1.9523809523809523,-0.4465657638136511,edge <= 0,NON_POSITIVE,espn-401671628,LOSS,16.5,receiving_yards,0.0426,0.4891657638136511,"[2024,1,""espn-401671628"",""4362238"",""receiving_yards"",""OVER"",16.5]",12.0,Chase Brown,2024-09-08T17:00:00Z,0-10%,-1.0,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,OVER,CIN,1
0.4338122448979591,100.0,draftkings,4362238,,2.0,0.4338122448979591,>=10%,POSITIVE,espn-401671628,WIN,14.5,receiving_yards,0.9032,0.4693877551020409,"[2024,1,""espn-401671628"",""4362238"",""receiving_yards"",""UNDER"",14.5]",12.0,Chase Brown,2024-09-08T17:00:00Z,90-100%,1.0,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,UNDER,CIN,1
0.4465657638136512,-115.0,fanduel,4362238,,1.8695652173913042,0.4465657638136512,>=10%,POSITIVE,espn-401671628,WIN,16.5,receiving_yards,0.9574,0.5108342361863488,"[2024,1,""espn-401671628"",""4362238"",""receiving_yards"",""UNDER"",16.5]",12.0,Chase Brown,2024-09-08T17:00:00Z,90-100%,0.8695652173913043,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,UNDER,CIN,1
0.3551351592940637,136.0,fanduel,4362238,,2.3600000000000003,-0.3551351592940637,edge <= 0,NON_POSITIVE,espn-401671628,WIN,2.5,receptions,0.0431,0.3982351592940637,"[2024,1,""espn-401671628"",""4362238"",""receptions"",""OVER"",2.5]",3.0,Chase Brown,2024-09-08T17:00:00Z,0-10%,1.36,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,OVER,CIN,1
0.3935812227074236,-150.0,bovada,4362238,,1.6666666666666665,0.3935812227074236,>=10%,POSITIVE,espn-401671628,LOSS,2.5,receptions,0.9569,0.5633187772925764,"[2024,1,""espn-401671628"",""4362238"",""receptions"",""UNDER"",2.5]",3.0,Chase Brown,2024-09-08T17:00:00Z,90-100%,-1.0,2024-09-08T16:55:38Z,2024,best_decimal_price_then_book_timestamp,UNDER,CIN,1
