feature,importance,importance_stddev,market,test_rows,test_week,train_rows
season_week,0.0017397958345853003,0.004106354672916276,passing_tds,64,13,687
game_total,0.0,0.0,passing_tds,64,13,687
team_spread,0.0,0.0,passing_tds,64,13,687
implied_team_total,0.0,0.0,passing_tds,64,13,687
history_games,0.00712809621473034,0.004460541258236013,passing_tds,76,15,810
rolling_mean_3,0.010788910933673979,0.006537259611334183,passing_tds,76,15,810
rolling_mean_5,0.0074247122334717645,0.0046933047665768555,passing_tds,76,15,810
rolling_mean_all,0.036873478705449235,0.020764503850666173,passing_tds,76,15,810
rolling_std_5,0.0003115866500954967,0.0045002652647917795,passing_tds,76,15,810
rolling_std_all,0.010353093387600598,0.004887658113817064,passing_tds,76,15,810
last_value,0.0046694745988506755,0.0011178118401610733,passing_tds,76,15,810
recent_form_delta,-0.015027767095356382,0.006180340105252337,passing_tds,76,15,810
zero_rate,0.008761904478660432,0.004496901799899685,passing_tds,76,15,810
usage_mean_3,0.061587322507727894,0.005710332235008996,passing_tds,76,15,810
usage_mean_all,0.02576804736840499,0.014413387894025055,passing_tds,76,15,810
team_market_mean_5,-0.002055767639113193,0.007488323867535994,passing_tds,76,15,810
opponent_allowed_mean_5,0.007076480105552485,0.00305561768016637,passing_tds,76,15,810
team_plays_mean_5,0.003811705373350449,0.010205121319172356,passing_tds,76,15,810
qb_strength_mean_5,0.0006721378495356589,0.005686955796992609,passing_tds,76,15,810
home,0.004237476996014356,0.009637961223033929,passing_tds,76,15,810
season_week,0.002958338157436069,0.005187923340349061,passing_tds,76,15,810
game_total,0.0,0.0,passing_tds,76,15,810
team_spread,0.0,0.0,passing_tds,76,15,810
implied_team_total,0.0,0.0,passing_tds,76,15,810
history_games,0.011277369966276285,0.0043771671160206796,passing_tds,77,17,956
rolling_mean_3,0.019179907069535717,0.009745302123791573,passing_tds,77,17,956
rolling_mean_5,0.015064748994907062,0.006566480334302524,passing_tds,77,17,956
rolling_mean_all,0.02044697172050558,0.011539187747068603,passing_tds,77,17,956
