mae,market,r2,rmse,training_rows,walk_forward_rows,walk_forward_weeks
68.84853127856823,passing_yards,0.24031668842644904,87.30244877752524,1104,467,"[7,9,11,13,15,17,18]"
0.8856960209345264,passing_tds,0.13411606703248635,1.119879448873125,1104,467,"[7,9,11,13,15,17,18]"
2.8868250135919062,rushing_attempts,0.58829751417803,4.125288383369403,3715,1573,"[7,9,11,13,15,17,18]"
17.435027591300003,rushing_yards,0.4530138951532835,24.411688218315998,3715,1573,"[7,9,11,13,15,17,18]"
1.3868320336288162,receptions,0.345887518723472,1.8433977750186858,7465,3166,"[7,9,11,13,15,17,18]"
22.448220571870138,receiving_yards,0.5613236519917457,32.98266826642596,8400,3599,"[7,9,11,13,15,17,18]"
