canonical_player_id,game_id,history_depth,interval_width_80,market,model_disagreement,player_name,season,stability_class,stability_score,team,week
4567156,espn-401671719,5,9.23160857382786,rushing_yards,0.027699209142699743,Treylon Burks,2024,HIGH_VARIANCE,40.42120867523633,TEN,1
16757,espn-401671734,15,13.005463387600901,rushing_yards,0.9024254884674159,Derek Carr,2024,MODERATE_STABILITY,53.825183649229984,NO,1
2468609,espn-401671734,16,26.497186560657383,rushing_yards,19.75523017435419,Taysom Hill,2024,MODERATE_STABILITY,62.46762352361521,NO,1
2980453,espn-401671734,13,33.7387042847234,rushing_yards,7.068166874286966,Jamaal Williams,2024,MODERATE_STABILITY,62.80760482330936,NO,1
3054850,espn-401671734,13,35.056405570245374,rushing_yards,8.679392634393274,Alvin Kamara,2024,HIGH_STABILITY,77.24958745708541,NO,1
3139033,espn-401671734,4,10.271388553541986,rushing_yards,1.4087450099033587,Mike Boone,2024,INSUFFICIENT_EVIDENCE,51.91296119707524,CAR,1
4045163,espn-401671734,16,25.816934305566598,rushing_yards,0.8114947813621569,Miles Sanders,2024,MODERATE_STABILITY,50.29966683657121,CAR,1
4241416,espn-401671734,17,42.17745920807201,rushing_yards,3.260920755947396,Chuba Hubbard,2024,HIGH_STABILITY,75.64385013256657,CAR,1
4685720,espn-401671734,14,27.565797549903824,rushing_yards,2.2303462297630254,Bryce Young,2024,MODERATE_STABILITY,50.69378387389488,CAR,1
14880,espn-401671744,7,11.644644574421498,rushing_yards,3.1079038117792024,Kirk Cousins,2024,MODERATE_STABILITY,53.267255185302,ATL,1
15807,espn-401671744,11,24.579086117857106,rushing_yards,3.6687554116838363,Cordarrelle Patterson,2024,MODERATE_STABILITY,56.313751118231096,PIT,1
4241457,espn-401671744,15,56.076632658031414,rushing_yards,37.17856519001634,Najee Harris,2024,HIGH_STABILITY,78.83479723442237,PIT,1
4362887,espn-401671744,12,41.73293698433678,rushing_yards,0.937296364696941,Justin Fields,2024,HIGH_STABILITY,70.82371306078377,PIT,1
4373626,espn-401671744,17,36.65871333551604,rushing_yards,4.7451653809722,Tyler Allgeier,2024,MODERATE_STABILITY,58.477745097862055,ATL,1
4426354,espn-401671744,2,13.86801586691044,rushing_yards,2.2422729322466557,George Pickens,2024,INSUFFICIENT_EVIDENCE,29.975682689242078,PIT,1
4430807,espn-401671744,17,46.404448651186236,rushing_yards,7.6186345243187645,Bijan Robinson,2024,HIGH_STABILITY,70.3721814339243,ATL,1
4569987,espn-401671744,15,44.842267255979216,rushing_yards,8.298979093794113,Jaylen Warren,2024,HIGH_VARIANCE,49.17503312612637,PIT,1
2576414,espn-401671849,13,42.45047557276385,rushing_yards,2.605517942665422,Raheem Mostert,2024,HIGH_STABILITY,69.9264821469364,MIA,1
3122976,espn-401671849,8,28.65360764773225,rushing_yards,3.4629932080685855,Jeff Wilson Jr.,2024,HIGH_VARIANCE,47.1885288405213,MIA,1
4239996,espn-401671849,15,42.25588186386087,rushing_yards,29.159222089360803,Travis Etienne Jr.,2024,HIGH_STABILITY,72.02581173306021,JAX,1
4241479,espn-401671849,13,12.2179558511824,rushing_yards,1.4518811979238606,Tua Tagovailoa,2024,MODERATE_STABILITY,62.731723637096266,MIA,1
4360310,espn-401671849,14,20.591395996693446,rushing_yards,4.568891922199411,Trevor Lawrence,2024,MODERATE_STABILITY,61.53710571713265,JAX,1
4372016,espn-401671849,2,13.021606318247256,rushing_yards,2.232372789677763,Jaylen Waddle,2024,INSUFFICIENT_EVIDENCE,51.28328439064646,MIA,1
4429013,espn-401671849,12,18.38912625466624,rushing_yards,1.1220942982337796,Tank Bigsby,2024,MODERATE_STABILITY,55.343568713246015,JAX,1
4429160,espn-401671849,9,43.55933013379742,rushing_yards,7.310828593801581,De'Von Achane,2024,MODERATE_STABILITY,55.59551574770615,MIA,1
3116385,espn-401671861,17,50.31579225652839,rushing_yards,4.471744128704685,Joe Mixon,2024,HIGH_STABILITY,78.26534120907559,HOU,1
4242335,espn-401671861,10,55.64098345923797,rushing_yards,21.3852930083534,Jonathan Taylor,2024,MODERATE_STABILITY,66.54054275419645,IND,1
4360238,espn-401671861,13,27.392063408547727,rushing_yards,1.6784061975734055,Dameon Pierce,2024,HIGH_VARIANCE,43.64661346283286,HOU,1
4366031,espn-401671861,5,17.690319373370272,rushing_yards,2.0265105214076335,Tank Dell,2024,MODERATE_STABILITY,52.15490023645211,HOU,1
4429084,espn-401671861,4,35.356868941483654,rushing_yards,2.7068660545735383,Anthony Richardson Sr.,2024,INSUFFICIENT_EVIDENCE,29.682160590254526,IND,1
4432577,espn-401671861,13,16.746046152733015,rushing_yards,3.4681692600200282,C.J. Stroud,2024,MODERATE_STABILITY,59.08462661689961,HOU,1
3051926,espn-401671659,16,38.87048359030614,rushing_yards,5.954981292542811,Gus Edwards,2024,HIGH_STABILITY,68.25705600787138,LAC,1
3916433,espn-401671659,4,12.317169652892147,rushing_yards,1.873913444974069,Jakobi Meyers,2024,INSUFFICIENT_EVIDENCE,43.18340005400314,LV,1
4038524,espn-401671659,14,12.332192310932726,rushing_yards,2.565380266511644,Gardner Minshew II,2024,MODERATE_STABILITY,60.25034110671837,LV,1
4038941,espn-401671659,11,22.321443687982224,rushing_yards,8.141466267285422,Justin Herbert,2024,HIGH_VARIANCE,48.4111970054509,LAC,1
4048244,espn-401671659,15,38.15550502485024,rushing_yards,5.476616017133217,Alexander Mattison,2024,MODERATE_STABILITY,53.29254512675743,LV,1
4361777,espn-401671659,12,65.53446538597622,rushing_yards,27.237921656330755,Zamir White,2024,MODERATE_STABILITY,60.22781171310202,LV,1
4362477,espn-401671659,5,21.202043382831796,rushing_yards,4.698559382920227,Derius Davis,2024,HIGH_VARIANCE,29.43150024790546,LAC,1
15864,espn-401671664,13,18.998364288901218,rushing_yards,1.7086893840231756,Geno Smith,2024,MODERATE_STABILITY,59.36274355545012,SEA,1
4243160,espn-401671664,6,15.543114314927564,rushing_yards,2.9041838152154504,Laviska Shenault Jr.,2024,HIGH_VARIANCE,48.387566814132704,SEA,1
4361579,espn-401671664,12,35.8506155137857,rushing_yards,8.068794104828264,Javonte Williams,2024,HIGH_STABILITY,71.22872670984694,DEN,1
4426385,espn-401671664,15,25.689597238606176,rushing_yards,0.6758797934752145,Zach Charbonnet,2024,HIGH_VARIANCE,44.3930520623221,SEA,1
4567048,espn-401671664,14,42.4987135631586,rushing_yards,11.515408345352995,Kenneth Walker III,2024,HIGH_STABILITY,77.46343937632588,SEA,1
4722893,espn-401671664,12,24.69014823076032,rushing_yards,0.7549600007086354,Jaleel McLaughlin,2024,MODERATE_STABILITY,64.88713201611458,DEN,1
16731,espn-401671761,5,9.362423860915323,rushing_yards,0.13649961449081038,Brandin Cooks,2024,HIGH_VARIANCE,39.67189424436284,DAL,1
2577417,espn-401671761,16,25.156216439787784,rushing_yards,6.189272569284439,Dak Prescott,2024,MODERATE_STABILITY,58.90945839452809,DAL,1
2972515,espn-401671761,5,9.3133905505961,rushing_yards,4.391084265454815,Cooper Rush,2024,HIGH_VARIANCE,45.951219033717244,DAL,1
3051392,espn-401671761,16,34.68429987384104,rushing_yards,2.6259457211293338,Ezekiel Elliott,2024,HIGH_STABILITY,74.7966979294424,DAL,1
3122840,espn-401671761,5,26.523528377864565,rushing_yards,0.7827055235446565,Deshaun Watson,2024,MODERATE_STABILITY,51.48488241113958,CLE,1
